6,,6,,,,6,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,7,,,,7,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,8,,,,8,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,10,,,,10,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,24,,,,24,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,25,,25,,,,25,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,1,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,2,,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,3,,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,4,,,,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,5,,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,6,,,,6,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,7,,,,7,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,8,,,,8,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,24,,,,24,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,25,,25,,,,25,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,1,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,2,,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,3,,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,6,,,,6,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,3,,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,22,,,,22,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,23,,,,23,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,24,,,,24,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,25,,25,,,,25,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33,,33,,,,33,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,34,,34,,,,34,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,35,,35,,,,35,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,38,,38,,,,38,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,22,,,,22,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,21,,,,21,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,23,,,,23,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,24,,,,24,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,25,,25,,,,25,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,1,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,2,,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,3,,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,4,,,,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,5,,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,6,,,,6,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,7,,,,7,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,8,,,,8,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,10,,,,10,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,24,,,,24,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,25,,25,,,,25,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,1,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,2,,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,3,,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,4,,,,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,5,,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,6,,,,6,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,7,,,,7,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,8,,,,8,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,24,,,,24,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,25,,25,,,,25,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,1,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,2,,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,3,,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,6,,,,6,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,3,,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,22,,,,22,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,23,,,,23,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,24,,,,24,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,25,,25,,,,25,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33,,33,,,,33,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,34,,34,,,,34,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,35,,35,,,,35,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,38,,38,,,,38,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,22,,,,22,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,21,,,,21,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,23,,,,23,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,24,,,,24,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,25,,25,,,,25,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,1,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,2,,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,3,,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,4,,,,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,5,,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,6,,,,6,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,7,,,,7,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,8,,,,8,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,10,,,,10,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,24,,,,24,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,25,,25,,,,25,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,1,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,2,,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,3,,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,4,,,,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,5,,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,6,,,,6,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,7,,,,7,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,8,,,,8,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,24,,,,24,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,25,,25,,,,25,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,1,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,2,,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,3,,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,6,,,,6,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,3,,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,22,,,,22,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,23,,,,23,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,24,,,,24,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,25,,25,,,,25,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33,,33,,,,33,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,34,,34,,,,34,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,35,,35,,,,35,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,38,,38,,,,38,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,22,,,,22,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,21,,,,21,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,23,,,,23,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,24,,,,24,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,25,,25,,,,25,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,1,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,2,,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,3,,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,4,,,,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,5,,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,6,,,,6,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,7,,,,7,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,8,,,,8,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,10,,,,10,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,24,,,,24,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,25,,25,,,,25,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,1,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,2,,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,3,,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,4,,,,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,5,,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,6,,,,6,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,7,,,,7,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,8,,,,8,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,24,,,,24,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,25,,25,,,,25,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,1,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,2,,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,3,,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,6,,,,6,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,3,,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,22,,,,22,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,23,,,,23,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,24,,,,24,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,25,,25,,,,25,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33,,33,,,,33,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,34,,34,,,,34,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,35,,35,,,,35,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,38,,38,,,,38,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,22,,,,22,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,21,,,,21,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,23,,,,23,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,24,,,,24,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,25,,25,,,,25,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,1,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,2,,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,3,,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,4,,,,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,5,,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,6,,,,6,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,7,,,,7,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,8,,,,8,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,10,,,,10,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,24,,,,24,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,25,,25,,,,25,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,1,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,2,,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,3,,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,4,,,,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,5,,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,6,,,,6,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,7,,,,7,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,8,,,,8,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,24,,,,24,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
